county,precinct,office,district,party,candidate,votes
Oswego,Albion 1,Ballots Cast,,DEM,,28
Oswego,Albion 2,Ballots Cast,,DEM,,27
Oswego,Amboy 1,Ballots Cast,,DEM,,32
Oswego,Boylston 1,Ballots Cast,,DEM,,22
Oswego,Constantia 1,Ballots Cast,,DEM,,42
Oswego,Constantia 2,Ballots Cast,,DEM,,29
Oswego,Constantia 3,Ballots Cast,,DEM,,35
Oswego,Constantia 4,Ballots Cast,,DEM,,52
Oswego,Granby 1,Ballots Cast,,DEM,,46
Oswego,Granby 2,Ballots Cast,,DEM,,32
Oswego,Granby 3,Ballots Cast,,DEM,,27
Oswego,Granby 4,Ballots Cast,,DEM,,52
Oswego,Granby 5,Ballots Cast,,DEM,,47
Oswego,Hannibal 1,Ballots Cast,,DEM,,9
Oswego,Hannibal 2,Ballots Cast,,DEM,,43
Oswego,Hannibal 3,Ballots Cast,,DEM,,32
Oswego,Hannibal 4,Ballots Cast,,DEM,,46
Oswego,Hastings 1,Ballots Cast,,DEM,,40
Oswego,Hastings 2,Ballots Cast,,DEM,,27
Oswego,Hastings 3,Ballots Cast,,DEM,,64
Oswego,Hastings 4,Ballots Cast,,DEM,,18
Oswego,Hastings 5,Ballots Cast,,DEM,,34
Oswego,Hastings 6,Ballots Cast,,DEM,,3
Oswego,Hastings 7,Ballots Cast,,DEM,,40
Oswego,Hastings 8,Ballots Cast,,DEM,,79
Oswego,Mexico 1,Ballots Cast,,DEM,,51
Oswego,Mexico 2,Ballots Cast,,DEM,,54
Oswego,Mexico 3,Ballots Cast,,DEM,,59
Oswego,Mexico 4,Ballots Cast,,DEM,,10
Oswego,Minetto 1,Ballots Cast,,DEM,,105
Oswego,Minetto 2,Ballots Cast,,DEM,,32
Oswego,New Haven 1,Ballots Cast,,DEM,,50
Oswego,New Haven 2,Ballots Cast,,DEM,,7
Oswego,New Haven 3,Ballots Cast,,DEM,,24
Oswego,Orwell 1,Ballots Cast,,DEM,,29
Oswego,Oswego Town 1,Ballots Cast,,DEM,,4
Oswego,Oswego Town 2,Ballots Cast,,DEM,,3
Oswego,Oswego Town 3,Ballots Cast,,DEM,,105
Oswego,Oswego Town 4,Ballots Cast,,DEM,,63
Oswego,Oswego Town 5,Ballots Cast,,DEM,,35
Oswego,Oswego Town 6,Ballots Cast,,DEM,,33
Oswego,Oswego Town 7,Ballots Cast,,DEM,,89
Oswego,Palermo 1,Ballots Cast,,DEM,,43
Oswego,Palermo 2,Ballots Cast,,DEM,,26
Oswego,Palermo 3,Ballots Cast,,DEM,,30
Oswego,Palermo 4,Ballots Cast,,DEM,,2
Oswego,Parish 1,Ballots Cast,,DEM,,40
Oswego,Parish 2,Ballots Cast,,DEM,,47
Oswego,Redfield 1,Ballots Cast,,DEM,,18
Oswego,Richland 1,Ballots Cast,,DEM,,33
Oswego,Richland 2,Ballots Cast,,DEM,,33
Oswego,Richland 3,Ballots Cast,,DEM,,29
Oswego,Richland 4,Ballots Cast,,DEM,,54
Oswego,Richland 5,Ballots Cast,,DEM,,6
Oswego,Richland 6,Ballots Cast,,DEM,,9
Oswego,Sandy Creek 1,Ballots Cast,,DEM,,60
Oswego,Sandy Creek 2,Ballots Cast,,DEM,,46
Oswego,Sandy Creek 3,Ballots Cast,,DEM,,18
Oswego,Schroeppel 1,Ballots Cast,,DEM,,86
Oswego,Schroeppel 2,Ballots Cast,,DEM,,52
Oswego,Schroeppel 3,Ballots Cast,,DEM,,30
Oswego,Schroeppel 4,Ballots Cast,,DEM,,78
Oswego,Schroeppel 5,Ballots Cast,,DEM,,92
Oswego,Scriba 1,Ballots Cast,,DEM,,48
Oswego,Scriba 2,Ballots Cast,,DEM,,36
Oswego,Scriba 3,Ballots Cast,,DEM,,80
Oswego,Scriba 4,Ballots Cast,,DEM,,45
Oswego,Scriba 5,Ballots Cast,,DEM,,35
Oswego,Scriba 6,Ballots Cast,,DEM,,21
Oswego,Volney 1,Ballots Cast,,DEM,,23
Oswego,Volney 2,Ballots Cast,,DEM,,45
Oswego,Volney 3,Ballots Cast,,DEM,,51
Oswego,Volney 4,Ballots Cast,,DEM,,67
Oswego,Volney 5,Ballots Cast,,DEM,,15
Oswego,West Monroe 1,Ballots Cast,,DEM,,15
Oswego,West Monroe 2,Ballots Cast,,DEM,,48
Oswego,West Monroe 3,Ballots Cast,,DEM,,50
Oswego,Williamstown 1,Ballots Cast,,DEM,,22
Oswego,Oswego 1 1,Ballots Cast,,DEM,,120
Oswego,Oswego 1 2,Ballots Cast,,DEM,,42
Oswego,Oswego 2 1,Ballots Cast,,DEM,,24
Oswego,Oswego 2 2,Ballots Cast,,DEM,,80
Oswego,Oswego 3 1,Ballots Cast,,DEM,,114
Oswego,Oswego 3 2,Ballots Cast,,DEM,,25
Oswego,Oswego 4 1,Ballots Cast,,DEM,,81
Oswego,Oswego 4 2,Ballots Cast,,DEM,,54
Oswego,Oswego 4 3,Ballots Cast,,DEM,,39
Oswego,Oswego 5 1,Ballots Cast,,DEM,,63
Oswego,Oswego 5 2,Ballots Cast,,DEM,,54
